repoName,bug-fix_commit,buggy_inducing_file,buggy_inducing_commit
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/freezer_test.py,f2206d1da64113054ea89f156b8e2739f72ce155
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/freezer_test.py,440ebe1b46bcb77f5c5faededb6945f1c9084037
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/freezer_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils.py,afce0f26f8c1cccfffde21ba08fe50dd83949be3
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils.py,08ccb5f616795da61f6cc74f5992f7819781b605
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils.py,8d7c2c6bfed9d295673c93b9b78f68a43e4f8e54
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,afce0f26f8c1cccfffde21ba08fe50dd83949be3
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,f2206d1da64113054ea89f156b8e2739f72ce155
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,08ccb5f616795da61f6cc74f5992f7819781b605
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/input_utils_test.py,8d7c2c6bfed9d295673c93b9b78f68a43e4f8e54
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/iteration.py,6443a84f409bde0df00b517ad0ea150390ee7cfc
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/iteration.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/iteration.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/iteration_test.py,6443a84f409bde0df00b517ad0ea150390ee7cfc
adanet,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77,adanet/core/testing_utils.py,b5ca0c0dfd5b1afd8283262038b2b47be5e5990b
adanet,694ab99382c5d89dc3796ebe0f15ef52f08fd17d,adanet/core/estimator_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,694ab99382c5d89dc3796ebe0f15ef52f08fd17d,adanet/core/estimator_test.py,fd530ec5d12ae0e01d417610ef1560dac8bdb80f
adanet,f9e915c0d9f44ba95eeb29731f2de948e6f4801e,adanet/core/estimator_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,f9e915c0d9f44ba95eeb29731f2de948e6f4801e,adanet/core/tpu_estimator_test.py,9a3305bd526be8a7d7cf4729957aad7f303a7c05
adanet,2ce6310de505c9e58ab4908283675d476f9e7475,adanet/autoensemble/estimator_test.py,30f58a1d3085950a5ae71fb9a7e5734f8db5d234
adanet,2dfae69f596dd85bb658dad3d49de14084aa6db3,adanet/autoensemble/estimator_test.py,30f58a1d3085950a5ae71fb9a7e5734f8db5d234
adanet,f9793935582cd1a5b9ad3bb6191530cac330c582,adanet/core/tpu_estimator.py,7abf59125585259e9c74669ecaca235916e187b5
adanet,f9793935582cd1a5b9ad3bb6191530cac330c582,adanet/core/tpu_estimator.py,9a3305bd526be8a7d7cf4729957aad7f303a7c05
adanet,f9793935582cd1a5b9ad3bb6191530cac330c582,adanet/core/tpu_estimator.py,bac54de4d16e52a34f2a0bf9fccd5f9f009603d3
adanet,4f4543741ea40f3a75f82393849184b7fdc8625e,adanet/core/ensemble.py,fd530ec5d12ae0e01d417610ef1560dac8bdb80f
adanet,2577453f5181e9a4278c6e53d818e465fe640595,adanet/core/tpu_estimator_test.py,bac54de4d16e52a34f2a0bf9fccd5f9f009603d3
adanet,18c8775becf5647a636c428d98d3a21bfa85e412,adanet/core/iteration.py,9a3305bd526be8a7d7cf4729957aad7f303a7c05
adanet,d1f0e835f7a6d72b78ca24507c5948b4d1d44eab,adanet/core/summary.py,674e8687fec36479a1380207a0d9bed4e175c989
adanet,d1f0e835f7a6d72b78ca24507c5948b4d1d44eab,adanet/core/summary_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,cd9d36268f3ad41029d00811f86e930013589236,adanet/core/estimator.py,281ae6c9bf29aef8d9c07a1ec14ff5fedeca2e32
adanet,cd9d36268f3ad41029d00811f86e930013589236,adanet/core/estimator.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,2abba29223d30532083bba3460537eebe6ae747e,adanet/autoensemble/estimator_test.py,cd9d36268f3ad41029d00811f86e930013589236
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/__init__.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/__init__.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/ensemble_builder_test.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/estimator.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/estimator_test.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/iteration_test.py,6443a84f409bde0df00b517ad0ea150390ee7cfc
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/testing_utils.py,6443a84f409bde0df00b517ad0ea150390ee7cfc
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/testing_utils.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/testing_utils.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,97538cef6ae7968e2a6e5f9bbb78b63da4833268,adanet/core/tpu_estimator.py,bac54de4d16e52a34f2a0bf9fccd5f9f009603d3
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder.py,53f5f5b54f91a49da766f72b373a5e23cfc2db16
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder.py,2bba8c52ea05cc2c0e2ca99f5dbb0df7f720db9b
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder.py,b5ca0c0dfd5b1afd8283262038b2b47be5e5990b
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder_test.py,53f5f5b54f91a49da766f72b373a5e23cfc2db16
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder_test.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/ensemble_builder_test.py,7abf59125585259e9c74669ecaca235916e187b5
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/estimator.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/iteration.py,8933d44476e585c316768a84bf5e4c770c56bbde
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/iteration.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/iteration.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/iteration.py,23a3958cfc973f402cdc736b2a28a746833bd72a
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/iteration_test.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,d25a40cce24492a9149c598b6ab51be9b60d7cb9,adanet/core/testing_utils.py,195a8514e49808fc8f4ef1d65e753fb77a8cc88f
adanet,6261acc935717bf1538beb2c7f69fe1e3efc3677,adanet/examples/simple_dnn.py,d62879de8558b117f2a7b3357d664cefca0bbd80
adanet,6261acc935717bf1538beb2c7f69fe1e3efc3677,adanet/examples/simple_dnn.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,6261acc935717bf1538beb2c7f69fe1e3efc3677,adanet/examples/simple_dnn_test.py,d62879de8558b117f2a7b3357d664cefca0bbd80
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/estimator.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/estimator.py,1a0b825994b8b3a67553ea2fbebf08cb1d34432a
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/estimator.py,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/iteration.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/iteration.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/iteration.py,d90d84f42729d5b28d9dc914da908a938911530b
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/iteration_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/summary.py,4df07028ce28a1ec9ee693e74d04d019566c5cb5
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/summary.py,3b93d5d4a6f6bdb837f2610a8a9ec8073b352d15
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/summary_test.py,3183d43bb689215acd63c9358393fd3fdd379116
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/summary_test.py,4df07028ce28a1ec9ee693e74d04d019566c5cb5
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/tpu_estimator.py,1a0b825994b8b3a67553ea2fbebf08cb1d34432a
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/tpu_estimator.py,4df07028ce28a1ec9ee693e74d04d019566c5cb5
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/tpu_estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,daf540bda2c24b765f2677fe2e044568f24f5ae6,adanet/core/tpu_estimator_test.py,1a0b825994b8b3a67553ea2fbebf08cb1d34432a
adanet,9f9b4507661934f52342866413d6b3719079fee1,adanet/core/estimator.py,aa22eb5364aae808c05fdee1cd13c2080799a451
adanet,9f9b4507661934f52342866413d6b3719079fee1,adanet/core/estimator.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,7b3ce4cf48759b169ef2e8c06a86e0ee8c8d34fe,adanet/core/estimator_distributed_test.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,7b3ce4cf48759b169ef2e8c06a86e0ee8c8d34fe,adanet/core/estimator_distributed_test_runner.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator.py,daf540bda2c24b765f2677fe2e044568f24f5ae6
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator_test.py,53f5f5b54f91a49da766f72b373a5e23cfc2db16
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator_test.py,dc1816cde57c4f5e165cd8240d4f0489f7e90b2e
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/estimator_test.py,c980250de4b0095ce56201c1cf52ee14100d5286
adanet,beb989c48be6e1210910b69a27ea5688a3364282,adanet/core/iteration.py,1a0b825994b8b3a67553ea2fbebf08cb1d34432a
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/distributed/devices_test.py,30751a9862eeaec4e97afab84f4f2de9011081a3
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/distributed/placement.py,821c549a67467d9cd430a55d86af5120cb1b257e
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/estimator.py,30751a9862eeaec4e97afab84f4f2de9011081a3
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/estimator.py,821c549a67467d9cd430a55d86af5120cb1b257e
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/estimator_distributed_test.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/estimator_distributed_test_runner.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/estimator_distributed_test_runner.py,821c549a67467d9cd430a55d86af5120cb1b257e
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/iteration.py,821c549a67467d9cd430a55d86af5120cb1b257e
adanet,3757713e7da227f3edffac8971afc6a7f461e013,adanet/core/placement_test.py,821c549a67467d9cd430a55d86af5120cb1b257e
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator.py,8d7c2c6bfed9d295673c93b9b78f68a43e4f8e54
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,98f1da6a591187adfc144afdfec1c71c7b249f31
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,61555f5657b3073b4bd3ecb86c579b23ebbb9699
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,e97726b64837ac3902a235ecc531821f42cc318d
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,25295805b61f1250d6c14583b0456594e0f4f6b0
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,dc1816cde57c4f5e165cd8240d4f0489f7e90b2e
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,c980250de4b0095ce56201c1cf52ee14100d5286
adanet,67220c0645503d1d0850aad9816690f02df30ffd,adanet/core/estimator_test.py,b3b77f25ca9ae0eb8e46491969dd74987a07e015
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/architecture.py,07c834a46814d750e78fdfbf69e452b397ee5405
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/architecture.py,2bba8c52ea05cc2c0e2ca99f5dbb0df7f720db9b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/architecture_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/architecture_test.py,2bba8c52ea05cc2c0e2ca99f5dbb0df7f720db9b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/architecture_test.py,07c834a46814d750e78fdfbf69e452b397ee5405
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/ensemble/strategy.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/ensemble/strategy.py,b3b77f25ca9ae0eb8e46491969dd74987a07e015
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/ensemble/strategy_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/ensemble/strategy_test.py,b3b77f25ca9ae0eb8e46491969dd74987a07e015
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/ensemble_builder.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,ec96d2e36d441d2a8fc96277b48614c3aa01d55b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,53f5f5b54f91a49da766f72b373a5e23cfc2db16
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,a78aeb9261bf2a7e17fa59de04d5b94e271ebc15
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,2bba8c52ea05cc2c0e2ca99f5dbb0df7f720db9b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,fd530ec5d12ae0e01d417610ef1560dac8bdb80f
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,1e7863be1ce4fc403d9a5d0e97d2e3de3c914c77
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator.py,08ccb5f616795da61f6cc74f5992f7819781b605
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/eval_metrics_test.py,ec96d2e36d441d2a8fc96277b48614c3aa01d55b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/testing_utils.py,2bba8c52ea05cc2c0e2ca99f5dbb0df7f720db9b
adanet,494cb9c93d86e55c3aee3accea4e7653ee4aac49,adanet/core/tpu_estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,e85892925314a55dabc0349ca56e0a7bfd1dac9f,adanet/core/distributed/placement.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,e85892925314a55dabc0349ca56e0a7bfd1dac9f,adanet/core/iteration.py,beb989c48be6e1210910b69a27ea5688a3364282
adanet,e85892925314a55dabc0349ca56e0a7bfd1dac9f,adanet/pip_package/setup.py,ff53153c195cfef59181a01fc6bcf9a58848e73d
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/__init__.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/__init__.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/__init__.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/autoensemble/estimator.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/autoensemble/estimator.py,2b16eb22a740e6929683b3922d52b5718f9cd9c1
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/ensemble_builder.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/ensemble_builder.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/ensemble_builder_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/ensemble_builder_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_distributed_test_runner.py,9f9b4507661934f52342866413d6b3719079fee1
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_distributed_test_runner.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_test.py,494cb9c93d86e55c3aee3accea4e7653ee4aac49
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_test.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/estimator_test.py,b3b77f25ca9ae0eb8e46491969dd74987a07e015
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/iteration.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/iteration.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/iteration_test.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/iteration_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/iteration_test.py,8c6a001848457f4c4a3434ef29ca79ef9bd624e0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/report_accessor.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/report_accessor_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/report_materializer.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/report_materializer_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/testing_utils.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/testing_utils.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/core/tpu_estimator_test.py,bac54de4d16e52a34f2a0bf9fccd5f9f009603d3
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/distributed/__init__.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/distributed/devices_test.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/distributed/placement_test.py,3757713e7da227f3edffac8971afc6a7f461e013
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/__init__.py,9e248cb9925ee3611f2b676c80671a2cad53c211
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/__init__.py,327136b897a11545f7378f93575e8aec0bb435a6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/__init__.py,8ed918f2f796c1653b8ce384c245f1d99186269d
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/__init__.py,c0d57644112419dc25f277fe3bc42eb0777ad72b
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/__init__.py,b3b77f25ca9ae0eb8e46491969dd74987a07e015
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/strategy_test.py,8ed918f2f796c1653b8ce384c245f1d99186269d
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/weighted.py,327136b897a11545f7378f93575e8aec0bb435a6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/ensemble/weighted_test.py,327136b897a11545f7378f93575e8aec0bb435a6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/subnetwork/__init__.py,c25ea14c9d9c6092b21591c55a2f2e55e0147c37
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/subnetwork/__init__.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/subnetwork/generator_test.py,fcbf93b558b7d53fadfbddfe5ab44a92ea88e41b
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/subnetwork/generator_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,a5586cceed61cf163cc4f06f8f91fd2a20fb9284,adanet/subnetwork/report_test.py,0953ca2e5690eb258a8787435e498fa6917238b6
adanet,e500938e507049670e5c652304ef286578928651,adanet/core/estimator.py,76797da1a51c7dbfffa694058a2170bec59677a0
adanet,e500938e507049670e5c652304ef286578928651,adanet/core/estimator.py,b0d1548331871bc125d98c2c090b84db9a15b2b7
adanet,e500938e507049670e5c652304ef286578928651,adanet/core/estimator.py,4a7652756130ce678969b624311aab7c3bdc7a58
adanet,e500938e507049670e5c652304ef286578928651,adanet/core/estimator.py,4b21465ae8fe66a5364ad3accca278b6f86d31e6
adanet,e500938e507049670e5c652304ef286578928651,adanet/core/estimator.py,4df07028ce28a1ec9ee693e74d04d019566c5cb5
adanet,973eb49d68d744455e696e3e826442296315b972,adanet/core/summary.py,daf540bda2c24b765f2677fe2e044568f24f5ae6
adanet,973eb49d68d744455e696e3e826442296315b972,adanet/core/summary_test.py,3183d43bb689215acd63c9358393fd3fdd379116
adanet,973eb49d68d744455e696e3e826442296315b972,adanet/core/summary_test.py,daf540bda2c24b765f2677fe2e044568f24f5ae6
adanet,973eb49d68d744455e696e3e826442296315b972,adanet/core/tpu_estimator.py,daf540bda2c24b765f2677fe2e044568f24f5ae6
